district_id,state,chamber,district_num,ocd_id,seat_label,party_control,rep_name,rep_party,first_elected,tenure_years,pvi,cook_rating,incumbent_running,is_open_seat,mode,chamber_total_seats,chamber_majority_threshold,state_raised_r_2026,state_spent_r_2026,state_raised_d_2026,state_spent_d_2026,state_raised_r_2024,state_spent_r_2024,state_raised_d_2024,state_spent_d_2024,state_raised_r_2022,state_spent_r_2022,state_raised_d_2022,state_spent_d_2022,hist_cost_to_compete,candidates_json,notes,data_source_flags
MD-L-136,MD,lower,136,ocd-division/country:us/state:md/sldl:136,MD HD-136,D,Richard Davis,D,2018,8.0,-13.5,Likely D,True,False,attack,141,71,233370.0,210033.0,408796.0,367916.0,210033.0,198365.0,367916.0,347476.0,198365.0,186696.0,347476.0,327037.0,261453.0,"{""office"": ""MD House District 136"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Davis"", ""party"": ""D""}, {""name"": ""Mary Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
MD-L-137,MD,lower,137,ocd-division/country:us/state:md/sldl:137,MD HD-137,D,Susan Rodriguez,D,2023,3.0,-8.0,Likely D,True,False,attack,141,71,613154.0,551838.0,645153.0,580637.0,551838.0,521181.0,580637.0,548380.0,521181.0,490523.0,548380.0,516122.0,611177.0,"{""office"": ""MD House District 137"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Rodriguez"", ""party"": ""D""}, {""name"": ""David Wilson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
MD-L-138,MD,lower,138,ocd-division/country:us/state:md/sldl:138,MD HD-138,D,Joseph Martinez,D,2018,8.0,-13.5,Likely D,True,False,attack,141,71,574018.0,516616.0,826947.0,744253.0,516616.0,487915.0,744253.0,702905.0,487915.0,459214.0,702905.0,661558.0,570393.0,"{""office"": ""MD House District 138"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Martinez"", ""party"": ""D""}, {""name"": ""David Garcia"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
MD-L-139,MD,lower,139,ocd-division/country:us/state:md/sldl:139,MD HD-139,D,Jessica Hernandez,D,2018,8.0,-9.9,Likely D,True,False,attack,141,71,360557.0,324501.0,460613.0,414551.0,324501.0,306473.0,414551.0,391521.0,306473.0,288445.0,391521.0,368490.0,376565.0,"{""office"": ""MD House District 139"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Hernandez"", ""party"": ""D""}, {""name"": ""Linda Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
MD-L-140,MD,lower,140,ocd-division/country:us/state:md/sldl:140,MD HD-140,D,James Lopez,D,2018,8.0,-22.0,Likely D,True,False,safe,141,71,244856.0,220371.0,302144.0,271930.0,220371.0,208128.0,271930.0,256822.0,208128.0,195885.0,256822.0,241715.0,156286.0,"{""office"": ""MD House District 140"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Lopez"", ""party"": ""D""}, {""name"": ""Mary Lopez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
MD-L-141,MD,lower,141,ocd-division/country:us/state:md/sldl:141,MD HD-141,D,Mary Wilson,D,2016,10.0,-30.6,Likely D,True,False,safe,141,71,132497.0,119248.0,185988.0,167389.0,119248.0,112623.0,167389.0,158090.0,112623.0,105998.0,158090.0,148790.0,78984.0,"{""office"": ""MD House District 141"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Wilson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-001,ME,lower,1,ocd-division/country:us/state:me/sldl:1,ME HD-1,D,Robert Anderson,D,2012,14.0,-5.5,Lean D,True,False,attack,151,76,389456.0,350511.0,550375.0,495337.0,350511.0,331038.0,495337.0,467819.0,331038.0,311565.0,467819.0,440300.0,490055.0,"{""office"": ""ME House District 1"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Anderson"", ""party"": ""D""}, {""name"": ""Linda Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-002,ME,lower,2,ocd-division/country:us/state:me/sldl:2,ME HD-2,R,Patricia Thomas,R,2018,8.0,4.9,Lean R,True,False,defend,151,76,890343.0,801309.0,657308.0,591577.0,801309.0,756792.0,591577.0,558711.0,756792.0,712274.0,558711.0,525846.0,820255.0,"{""office"": ""ME House District 2"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Thomas"", ""party"": ""R""}, {""name"": ""Patricia Miller"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-003,ME,lower,3,ocd-division/country:us/state:me/sldl:3,ME HD-3,D,John Smith,D,2011,15.0,-2.0,Lean D,True,False,attack,151,76,885002.0,796502.0,754748.0,679274.0,796502.0,752252.0,679274.0,641536.0,752252.0,708002.0,641536.0,603799.0,937000.0,"{""office"": ""ME House District 3"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Smith"", ""party"": ""D""}, {""name"": ""Joseph Miller"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-004,ME,lower,4,ocd-division/country:us/state:me/sldl:4,ME HD-4,D,OPEN SEAT,,,0.0,1.8,Toss-up,False,True,attack,151,76,662077.0,595870.0,695228.0,625705.0,595870.0,562766.0,625705.0,590944.0,562766.0,529662.0,590944.0,556183.0,779481.0,"{""office"": ""ME House District 4"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-005,ME,lower,5,ocd-division/country:us/state:me/sldl:5,ME HD-5,R,Jennifer Johnson,R,2024,2.0,-4.0,Lean D,True,False,defend,151,76,574441.0,516997.0,511617.0,460455.0,516997.0,488275.0,460455.0,434874.0,488275.0,459553.0,434874.0,409293.0,589574.0,"{""office"": ""ME House District 5"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Johnson"", ""party"": ""R""}, {""name"": ""James Hernandez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-006,ME,lower,6,ocd-division/country:us/state:me/sldl:6,ME HD-6,R,Michael Williams,R,2012,14.0,-1.4,Toss-up,True,False,defend,151,76,1100885.0,990796.0,916043.0,824438.0,990796.0,935752.0,824438.0,778636.0,935752.0,880708.0,778636.0,732834.0,1169818.0,"{""office"": ""ME House District 6"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Williams"", ""party"": ""R""}, {""name"": ""Jessica Smith"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-007,ME,lower,7,ocd-division/country:us/state:me/sldl:7,ME HD-7,D,Linda Brown,D,2016,10.0,3.8,Lean R,True,False,attack,151,76,787205.0,708485.0,955223.0,859700.0,708485.0,669124.0,859700.0,811939.0,669124.0,629764.0,811939.0,764178.0,950868.0,"{""office"": ""ME House District 7"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Brown"", ""party"": ""D""}, {""name"": ""Richard Lopez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-008,ME,lower,8,ocd-division/country:us/state:me/sldl:8,ME HD-8,R,David Jones,R,2009,17.0,-4.7,Lean D,True,False,defend,151,76,1117929.0,1006136.0,979317.0,881385.0,1006136.0,950239.0,881385.0,832419.0,950239.0,894343.0,832419.0,783453.0,1117532.0,"{""office"": ""ME House District 8"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Jones"", ""party"": ""R""}, {""name"": ""Susan Martinez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-009,ME,lower,9,ocd-division/country:us/state:me/sldl:9,ME HD-9,D,Elizabeth Garcia,D,2008,18.0,-3.1,Lean D,True,False,attack,151,76,590510.0,531459.0,1065556.0,959001.0,531459.0,501934.0,959001.0,905723.0,501934.0,472408.0,905723.0,852445.0,920300.0,"{""office"": ""ME House District 9"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Garcia"", ""party"": ""D""}, {""name"": ""John Martinez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-010,ME,lower,10,ocd-division/country:us/state:me/sldl:10,ME HD-10,D,William Miller,D,2019,7.0,-6.0,Lean D,True,False,attack,151,76,460848.0,414763.0,759742.0,683768.0,414763.0,391721.0,683768.0,645781.0,391721.0,368678.0,645781.0,607794.0,627732.0,"{""office"": ""ME House District 10"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Miller"", ""party"": ""D""}, {""name"": ""James Thomas"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-011,ME,lower,11,ocd-division/country:us/state:me/sldl:11,ME HD-11,D,Barbara Davis,D,2017,9.0,-0.6,Toss-up,True,False,attack,151,76,790586.0,711527.0,905155.0,814640.0,711527.0,671998.0,814640.0,769382.0,671998.0,632468.0,769382.0,724124.0,1002909.0,"{""office"": ""ME House District 11"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Davis"", ""party"": ""D""}, {""name"": ""Jennifer Martinez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-012,ME,lower,12,ocd-division/country:us/state:me/sldl:12,ME HD-12,D,Richard Rodriguez,D,2011,15.0,-6.3,Lean D,True,False,attack,151,76,848852.0,763967.0,1050632.0,945569.0,763967.0,721525.0,945569.0,893037.0,721525.0,679082.0,893037.0,840505.0,968737.0,"{""office"": ""ME House District 12"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Rodriguez"", ""party"": ""D""}, {""name"": ""Robert Davis"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-013,ME,lower,13,ocd-division/country:us/state:me/sldl:13,ME HD-13,D,Susan Martinez,D,2013,13.0,-1.6,Toss-up,False,False,attack,151,76,405087.0,364579.0,515487.0,463939.0,364579.0,344324.0,463939.0,438164.0,344324.0,324070.0,438164.0,412390.0,531303.0,"{""office"": ""ME House District 13"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Martinez"", ""party"": ""D""}, {""name"": ""Michael Garcia"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-014,ME,lower,14,ocd-division/country:us/state:me/sldl:14,ME HD-14,R,Joseph Hernandez,R,2023,3.0,-3.9,Lean D,True,False,defend,151,76,341799.0,307619.0,231021.0,207919.0,307619.0,290529.0,207919.0,196368.0,290529.0,273439.0,196368.0,184817.0,311778.0,"{""office"": ""ME House District 14"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Hernandez"", ""party"": ""R""}, {""name"": ""Susan Lopez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-015,ME,lower,15,ocd-division/country:us/state:me/sldl:15,ME HD-15,D,Jessica Lopez,D,2017,9.0,-2.2,Lean D,False,False,attack,151,76,276569.0,248912.0,394480.0,355032.0,248912.0,235084.0,355032.0,335308.0,235084.0,221255.0,335308.0,315584.0,381539.0,"{""office"": ""ME House District 15"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Lopez"", ""party"": ""D""}, {""name"": ""Elizabeth Wilson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-016,ME,lower,16,ocd-division/country:us/state:me/sldl:16,ME HD-16,D,OPEN SEAT,,,0.0,2.4,Lean R,False,True,attack,151,76,570911.0,513820.0,603334.0,543000.0,513820.0,485275.0,543000.0,512834.0,485275.0,456729.0,512834.0,482667.0,664287.0,"{""office"": ""ME House District 16"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Miller"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-017,ME,lower,17,ocd-division/country:us/state:me/sldl:17,ME HD-17,D,James Wilson,D,2023,3.0,-4.9,Lean D,True,False,attack,151,76,340690.0,306621.0,436045.0,392440.0,306621.0,289586.0,392440.0,370638.0,289586.0,272552.0,370638.0,348836.0,411669.0,"{""office"": ""ME House District 17"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Wilson"", ""party"": ""D""}, {""name"": ""Joseph Smith"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-018,ME,lower,18,ocd-division/country:us/state:me/sldl:18,ME HD-18,R,Mary Anderson,R,2016,10.0,4.7,Lean R,True,False,defend,151,76,1311509.0,1180359.0,809453.0,728507.0,1180359.0,1114783.0,728507.0,688035.0,1114783.0,1049208.0,688035.0,647562.0,1130170.0,"{""office"": ""ME House District 18"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Anderson"", ""party"": ""R""}, {""name"": ""Robert Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-019,ME,lower,19,ocd-division/country:us/state:me/sldl:19,ME HD-19,D,Robert Thomas,D,2022,4.0,3.9,Lean R,True,False,attack,151,76,428941.0,386047.0,743538.0,669184.0,386047.0,364600.0,669184.0,632007.0,364600.0,343153.0,632007.0,594831.0,638164.0,"{""office"": ""ME House District 19"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Thomas"", ""party"": ""D""}, {""name"": ""David Brown"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-020,ME,lower,20,ocd-division/country:us/state:me/sldl:20,ME HD-20,D,Patricia Smith,D,2023,3.0,-12.7,Likely D,True,False,attack,151,76,538186.0,484367.0,667168.0,600451.0,484367.0,457458.0,600451.0,567093.0,457458.0,430549.0,567093.0,533734.0,504527.0,"{""office"": ""ME House District 20"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Smith"", ""party"": ""D""}, {""name"": ""John Davis"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-021,ME,lower,21,ocd-division/country:us/state:me/sldl:21,ME HD-21,R,John Johnson,R,2012,14.0,4.0,Lean R,True,False,defend,151,76,349641.0,314677.0,287080.0,258372.0,314677.0,297195.0,258372.0,244018.0,297195.0,279713.0,244018.0,229664.0,345648.0,"{""office"": ""ME House District 21"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Johnson"", ""party"": ""R""}, {""name"": ""William Thomas"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-022,ME,lower,22,ocd-division/country:us/state:me/sldl:22,ME HD-22,R,Jennifer Williams,R,2023,3.0,-0.1,Toss-up,True,False,defend,151,76,1014109.0,912698.0,979483.0,881535.0,912698.0,861992.0,881535.0,832561.0,861992.0,811287.0,832561.0,783586.0,1193307.0,"{""office"": ""ME House District 22"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Williams"", ""party"": ""R""}, {""name"": ""William Garcia"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-023,ME,lower,23,ocd-division/country:us/state:me/sldl:23,ME HD-23,D,Michael Brown,D,2022,4.0,-2.2,Lean D,True,False,attack,151,76,410133.0,369120.0,702472.0,632225.0,369120.0,348613.0,632225.0,597101.0,348613.0,328107.0,597101.0,561977.0,632595.0,"{""office"": ""ME House District 23"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Brown"", ""party"": ""D""}, {""name"": ""Michael Brown"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-024,ME,lower,24,ocd-division/country:us/state:me/sldl:24,ME HD-24,R,Linda Jones,R,2016,10.0,14.6,Likely R,True,False,safe,151,76,697873.0,628086.0,532245.0,479021.0,628086.0,593192.0,479021.0,452409.0,593192.0,558299.0,452409.0,425796.0,481504.0,"{""office"": ""ME House District 24"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-025,ME,lower,25,ocd-division/country:us/state:me/sldl:25,ME HD-25,R,David Garcia,R,2017,9.0,13.0,Likely R,True,False,defend,151,76,429679.0,386711.0,404232.0,363809.0,386711.0,365227.0,363809.0,343598.0,365227.0,343743.0,343598.0,323386.0,345478.0,"{""office"": ""ME House District 25"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Garcia"", ""party"": ""R""}, {""name"": ""Michael Smith"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-026,ME,lower,26,ocd-division/country:us/state:me/sldl:26,ME HD-26,D,Elizabeth Miller,D,2021,5.0,-3.0,Lean D,True,False,attack,151,76,393348.0,354013.0,313425.0,282083.0,354013.0,334345.0,282083.0,266412.0,334345.0,314678.0,266412.0,250740.0,393773.0,"{""office"": ""ME House District 26"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Miller"", ""party"": ""D""}, {""name"": ""Susan Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-027,ME,lower,27,ocd-division/country:us/state:me/sldl:27,ME HD-27,R,OPEN SEAT,,,0.0,0.8,Toss-up,False,True,defend,151,76,1310751.0,1179676.0,733636.0,660272.0,1179676.0,1114138.0,660272.0,623590.0,1114138.0,1048601.0,623590.0,586909.0,1203268.0,"{""office"": ""ME House District 27"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-028,ME,lower,28,ocd-division/country:us/state:me/sldl:28,ME HD-28,R,William Davis,R,2011,15.0,9.0,Likely R,True,False,defend,151,76,306718.0,276046.0,246392.0,221753.0,276046.0,260710.0,221753.0,209433.0,260710.0,245374.0,209433.0,197113.0,260752.0,"{""office"": ""ME House District 28"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Davis"", ""party"": ""R""}, {""name"": ""Mary Wilson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-029,ME,lower,29,ocd-division/country:us/state:me/sldl:29,ME HD-29,R,Barbara Rodriguez,R,2012,14.0,6.8,Lean R,True,False,defend,151,76,506124.0,455511.0,298759.0,268883.0,455511.0,430205.0,268883.0,253945.0,430205.0,404899.0,253945.0,239007.0,404741.0,"{""office"": ""ME House District 29"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Rodriguez"", ""party"": ""R""}, {""name"": ""David Jones"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-030,ME,lower,30,ocd-division/country:us/state:me/sldl:30,ME HD-30,R,Richard Martinez,R,2008,18.0,10.5,Likely R,True,False,defend,151,76,823283.0,740955.0,557276.0,501548.0,740955.0,699791.0,501548.0,473685.0,699791.0,658627.0,473685.0,445821.0,621252.0,"{""office"": ""ME House District 30"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Martinez"", ""party"": ""R""}, {""name"": ""Michael Thomas"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-031,ME,lower,31,ocd-division/country:us/state:me/sldl:31,ME HD-31,D,Susan Hernandez,D,2018,8.0,-3.4,Lean D,True,False,attack,151,76,475577.0,428020.0,837811.0,754030.0,428020.0,404241.0,754030.0,712139.0,404241.0,380462.0,712139.0,670249.0,724240.0,"{""office"": ""ME House District 31"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Hernandez"", ""party"": ""D""}, {""name"": ""Barbara Martinez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-032,ME,lower,32,ocd-division/country:us/state:me/sldl:32,ME HD-32,R,Joseph Lopez,R,2020,6.0,-4.7,Lean D,True,False,defend,151,76,746443.0,671799.0,480455.0,432410.0,671799.0,634477.0,432410.0,408387.0,634477.0,597155.0,408387.0,384364.0,653762.0,"{""office"": ""ME House District 32"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Lopez"", ""party"": ""R""}, {""name"": ""Elizabeth Wilson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-033,ME,lower,33,ocd-division/country:us/state:me/sldl:33,ME HD-33,R,Jessica Wilson,R,2015,11.0,9.5,Likely R,True,False,defend,151,76,463339.0,417005.0,287342.0,258608.0,417005.0,393838.0,258608.0,244241.0,393838.0,370671.0,244241.0,229874.0,348531.0,"{""office"": ""ME House District 33"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Wilson"", ""party"": ""R""}, {""name"": ""Michael Hernandez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-034,ME,lower,34,ocd-division/country:us/state:me/sldl:34,ME HD-34,R,James Anderson,R,2009,17.0,21.6,Likely R,True,False,safe,151,76,163472.0,147125.0,120022.0,108020.0,147125.0,138951.0,108020.0,102018.0,138951.0,130778.0,102018.0,96017.0,82618.0,"{""office"": ""ME House District 34"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Anderson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-035,ME,lower,35,ocd-division/country:us/state:me/sldl:35,ME HD-35,D,Mary Thomas,D,2019,7.0,-2.4,Lean D,True,False,attack,151,76,615929.0,554336.0,1099460.0,989514.0,554336.0,523540.0,989514.0,934541.0,523540.0,492743.0,934541.0,879568.0,970420.0,"{""office"": ""ME House District 35"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Thomas"", ""party"": ""D""}, {""name"": ""Mary Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-036,ME,lower,36,ocd-division/country:us/state:me/sldl:36,ME HD-36,R,Robert Smith,R,2024,2.0,21.0,Likely R,True,False,safe,151,76,104265.0,93838.0,121714.0,109543.0,93838.0,88625.0,109543.0,103457.0,88625.0,83412.0,103457.0,97371.0,67794.0,"{""office"": ""ME House District 36"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Smith"", ""party"": ""R""}, {""name"": ""Richard Wilson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-037,ME,lower,37,ocd-division/country:us/state:me/sldl:37,ME HD-37,R,Patricia Johnson,R,2011,15.0,7.9,Likely R,True,False,defend,151,76,580610.0,522549.0,527427.0,474684.0,522549.0,493519.0,474684.0,448313.0,493519.0,464488.0,448313.0,421941.0,539772.0,"{""office"": ""ME House District 37"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Johnson"", ""party"": ""R""}, {""name"": ""Robert Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-038,ME,lower,38,ocd-division/country:us/state:me/sldl:38,ME HD-38,D,John Williams,D,2016,10.0,-3.5,Lean D,False,False,attack,151,76,911473.0,820325.0,862860.0,776574.0,820325.0,774752.0,776574.0,733431.0,774752.0,729178.0,733431.0,690288.0,975883.0,"{""office"": ""ME House District 38"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Williams"", ""party"": ""D""}, {""name"": ""Linda Wilson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-039,ME,lower,39,ocd-division/country:us/state:me/sldl:39,ME HD-39,D,Jennifer Brown,D,2023,3.0,-15.2,Likely D,True,False,safe,151,76,451299.0,406169.0,501196.0,451077.0,406169.0,383604.0,451077.0,426017.0,383604.0,361039.0,426017.0,400957.0,364669.0,"{""office"": ""ME House District 39"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-040,ME,lower,40,ocd-division/country:us/state:me/sldl:40,ME HD-40,D,Michael Jones,D,2023,3.0,-17.2,Likely D,True,False,safe,151,76,457539.0,411785.0,454087.0,408678.0,411785.0,388908.0,408678.0,385974.0,388908.0,366031.0,385974.0,363270.0,322976.0,"{""office"": ""ME House District 40"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Jones"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-041,ME,lower,41,ocd-division/country:us/state:me/sldl:41,ME HD-41,D,Linda Garcia,D,2018,8.0,-13.5,Likely D,True,False,attack,151,76,406439.0,365795.0,484847.0,436362.0,365795.0,345473.0,436362.0,412120.0,345473.0,325151.0,412120.0,387877.0,362880.0,"{""office"": ""ME House District 41"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Garcia"", ""party"": ""D""}, {""name"": ""Jessica Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-042,ME,lower,42,ocd-division/country:us/state:me/sldl:42,ME HD-42,D,David Miller,D,2010,16.0,2.1,Lean R,True,False,attack,151,76,405525.0,364972.0,561968.0,505771.0,364972.0,344696.0,505771.0,477673.0,344696.0,324420.0,477673.0,449574.0,551471.0,"{""office"": ""ME House District 42"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Miller"", ""party"": ""D""}, {""name"": ""Barbara Wilson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-043,ME,lower,43,ocd-division/country:us/state:me/sldl:43,ME HD-43,D,Elizabeth Davis,D,2015,11.0,-11.0,Likely D,False,False,attack,151,76,584533.0,526079.0,703979.0,633581.0,526079.0,496853.0,633581.0,598382.0,496853.0,467626.0,598382.0,563183.0,570627.0,"{""office"": ""ME House District 43"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Davis"", ""party"": ""D""}, {""name"": ""Patricia Hernandez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-044,ME,lower,44,ocd-division/country:us/state:me/sldl:44,ME HD-44,D,William Rodriguez,D,2014,12.0,-17.6,Likely D,True,False,safe,151,76,104189.0,93770.0,113605.0,102245.0,93770.0,88561.0,102245.0,96564.0,88561.0,83351.0,96564.0,90884.0,75917.0,"{""office"": ""ME House District 44"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Rodriguez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-045,ME,lower,45,ocd-division/country:us/state:me/sldl:45,ME HD-45,D,Barbara Martinez,D,2022,4.0,-11.9,Likely D,True,False,attack,151,76,239323.0,215391.0,284178.0,255760.0,215391.0,203425.0,255760.0,241551.0,203425.0,191459.0,241551.0,227342.0,225105.0,"{""office"": ""ME House District 45"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Martinez"", ""party"": ""D""}, {""name"": ""Linda Martinez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ME-L-046,ME,lower,46,ocd-division/country:us/state:me/sldl:46,ME HD-46,R,Richard Hernandez,R,2019,7.0,10.9,Likely R,True,False,defend,151,76,488312.0,439481.0,418926.0,377033.0,439481.0,415065.0,377033.0,356087.0,415065.0,390650.0,356087.0,335140.0,403073.0,"{""office"": ""ME House District 46"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Hernandez"", ""party"": ""R""}, {""name"": ""Michael Smith"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
