district_id,state,chamber,district_num,ocd_id,seat_label,party_control,rep_name,rep_party,first_elected,tenure_years,pvi,cook_rating,incumbent_running,is_open_seat,mode,chamber_total_seats,chamber_majority_threshold,state_raised_r_2026,state_spent_r_2026,state_raised_d_2026,state_spent_d_2026,state_raised_r_2024,state_spent_r_2024,state_raised_d_2024,state_spent_d_2024,state_raised_r_2022,state_spent_r_2022,state_raised_d_2022,state_spent_d_2022,hist_cost_to_compete,candidates_json,notes,data_source_flags
NC-U-031,NC,upper,31,ocd-division/country:us/state:nc/sldu:31,NC SD-31,D,Patricia Garcia,D,2010,16.0,-10.8,Likely D,False,False,attack,50,26,257720.0,231948.0,294250.0,264825.0,231948.0,219062.0,264825.0,250113.0,219062.0,206176.0,250113.0,235400.0,246021.0,"{""office"": ""NC Senate District 31"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Garcia"", ""party"": ""D""}, {""name"": ""Linda Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-032,NC,upper,32,ocd-division/country:us/state:nc/sldu:32,NC SD-32,R,John Miller,R,2021,5.0,8.4,Likely R,True,False,defend,50,26,274295.0,246865.0,281156.0,253040.0,246865.0,233151.0,253040.0,238983.0,233151.0,219436.0,238983.0,224925.0,266616.0,"{""office"": ""NC Senate District 32"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Miller"", ""party"": ""R""}, {""name"": ""Michael Jones"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-033,NC,upper,33,ocd-division/country:us/state:nc/sldu:33,NC SD-33,D,Jennifer Davis,D,2009,17.0,-1.6,Toss-up,True,False,attack,50,26,192684.0,173416.0,199941.0,179947.0,173416.0,163781.0,179947.0,169950.0,163781.0,154147.0,169950.0,159953.0,226601.0,"{""office"": ""NC Senate District 33"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Davis"", ""party"": ""D""}, {""name"": ""William Miller"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-034,NC,upper,34,ocd-division/country:us/state:nc/sldu:34,NC SD-34,R,Michael Rodriguez,R,2012,14.0,6.3,Lean R,True,False,defend,50,26,402175.0,361957.0,354509.0,319058.0,361957.0,341849.0,319058.0,301332.0,341849.0,321740.0,301332.0,283607.0,385909.0,"{""office"": ""NC Senate District 34"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Rodriguez"", ""party"": ""R""}, {""name"": ""Richard Anderson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-035,NC,upper,35,ocd-division/country:us/state:nc/sldu:35,NC SD-35,D,Linda Martinez,D,2011,15.0,-15.6,Likely D,True,False,safe,50,26,149477.0,134530.0,182234.0,164011.0,134530.0,127056.0,164011.0,154899.0,127056.0,119582.0,154899.0,145788.0,125103.0,"{""office"": ""NC Senate District 35"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Martinez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-036,NC,upper,36,ocd-division/country:us/state:nc/sldu:36,NC SD-36,D,David Hernandez,D,2016,10.0,-1.0,Toss-up,True,False,attack,50,26,891833.0,802650.0,1179886.0,1061897.0,802650.0,758058.0,1061897.0,1002903.0,758058.0,713467.0,1002903.0,943909.0,1213436.0,"{""office"": ""NC Senate District 36"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Hernandez"", ""party"": ""D""}, {""name"": ""Robert Williams"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-037,NC,upper,37,ocd-division/country:us/state:nc/sldu:37,NC SD-37,D,Elizabeth Lopez,D,2022,4.0,4.7,Lean R,True,False,attack,50,26,172345.0,155110.0,195879.0,176291.0,155110.0,146493.0,176291.0,166497.0,146493.0,137876.0,166497.0,156703.0,196211.0,"{""office"": ""NC Senate District 37"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Lopez"", ""party"": ""D""}, {""name"": ""David Lopez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-038,NC,upper,38,ocd-division/country:us/state:nc/sldu:38,NC SD-38,D,William Wilson,D,2009,17.0,-13.9,Likely D,True,False,attack,50,26,274526.0,247074.0,411051.0,369946.0,247074.0,233347.0,369946.0,349393.0,233347.0,219621.0,349393.0,328841.0,275210.0,"{""office"": ""NC Senate District 38"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Wilson"", ""party"": ""D""}, {""name"": ""Linda Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-039,NC,upper,39,ocd-division/country:us/state:nc/sldu:39,NC SD-39,D,Barbara Anderson,D,2014,12.0,-7.3,Likely D,True,False,attack,50,26,600821.0,540739.0,1017679.0,915911.0,540739.0,510698.0,915911.0,865027.0,510698.0,480657.0,865027.0,814143.0,802313.0,"{""office"": ""NC Senate District 39"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Anderson"", ""party"": ""D""}, {""name"": ""Linda Brown"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-040,NC,upper,40,ocd-division/country:us/state:nc/sldu:40,NC SD-40,R,Richard Thomas,R,2009,17.0,11.6,Likely R,True,False,defend,50,26,266499.0,239849.0,336967.0,303270.0,239849.0,226524.0,303270.0,286422.0,226524.0,213200.0,286422.0,269574.0,262077.0,"{""office"": ""NC Senate District 40"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Thomas"", ""party"": ""R""}, {""name"": ""Mary Johnson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-041,NC,upper,41,ocd-division/country:us/state:nc/sldu:41,NC SD-41,D,Susan Smith,D,2024,2.0,-1.4,Toss-up,True,False,attack,50,26,865248.0,778723.0,1005843.0,905259.0,778723.0,735461.0,905259.0,854967.0,735461.0,692199.0,854967.0,804675.0,1085233.0,"{""office"": ""NC Senate District 41"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Smith"", ""party"": ""D""}, {""name"": ""Jessica Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-042,NC,upper,42,ocd-division/country:us/state:nc/sldu:42,NC SD-42,D,Joseph Johnson,D,2024,2.0,-9.4,Likely D,False,False,attack,50,26,475548.0,427993.0,842524.0,758271.0,427993.0,404216.0,758271.0,716145.0,404216.0,380438.0,716145.0,674019.0,613845.0,"{""office"": ""NC Senate District 42"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Johnson"", ""party"": ""D""}, {""name"": ""Susan Johnson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-043,NC,upper,43,ocd-division/country:us/state:nc/sldu:43,NC SD-43,R,Jessica Williams,R,2019,7.0,8.3,Likely R,True,False,defend,50,26,355362.0,319826.0,291629.0,262466.0,319826.0,302058.0,262466.0,247885.0,302058.0,284289.0,247885.0,233304.0,311480.0,"{""office"": ""NC Senate District 43"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Williams"", ""party"": ""R""}, {""name"": ""Linda Smith"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-044,NC,upper,44,ocd-division/country:us/state:nc/sldu:44,NC SD-44,R,James Brown,R,2024,2.0,7.7,Likely R,True,False,defend,50,26,418472.0,376625.0,355273.0,319745.0,376625.0,355701.0,319745.0,301982.0,355701.0,334778.0,301982.0,284218.0,379135.0,"{""office"": ""NC Senate District 44"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Brown"", ""party"": ""R""}, {""name"": ""John Miller"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-045,NC,upper,45,ocd-division/country:us/state:nc/sldu:45,NC SD-45,R,Mary Jones,R,2008,18.0,21.2,Likely R,True,False,safe,50,26,229420.0,206478.0,279598.0,251638.0,206478.0,195007.0,251638.0,237658.0,195007.0,183536.0,237658.0,223678.0,151251.0,"{""office"": ""NC Senate District 45"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-046,NC,upper,46,ocd-division/country:us/state:nc/sldu:46,NC SD-46,R,Robert Garcia,R,2016,10.0,3.2,Lean R,True,False,defend,50,26,675456.0,607911.0,509920.0,458928.0,607911.0,574138.0,458928.0,433432.0,574138.0,540365.0,433432.0,407936.0,657037.0,"{""office"": ""NC Senate District 46"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Garcia"", ""party"": ""R""}, {""name"": ""Barbara Hernandez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-047,NC,upper,47,ocd-division/country:us/state:nc/sldu:47,NC SD-47,R,Patricia Miller,R,2017,9.0,15.6,Likely R,True,False,safe,50,26,473490.0,426141.0,313565.0,282208.0,426141.0,402467.0,282208.0,266530.0,402467.0,378792.0,266530.0,250852.0,296832.0,"{""office"": ""NC Senate District 47"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Miller"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-048,NC,upper,48,ocd-division/country:us/state:nc/sldu:48,NC SD-48,D,OPEN SEAT,,,0.0,-7.6,Likely D,False,True,attack,50,26,303902.0,273512.0,279270.0,251343.0,273512.0,258317.0,251343.0,237379.0,258317.0,243122.0,237379.0,223416.0,286588.0,"{""office"": ""NC Senate District 48"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Anderson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-049,NC,upper,49,ocd-division/country:us/state:nc/sldu:49,NC SD-49,R,John Davis,R,2010,16.0,3.9,Lean R,True,False,defend,50,26,852270.0,767043.0,738147.0,664332.0,767043.0,724430.0,664332.0,627425.0,724430.0,681816.0,627425.0,590518.0,865641.0,"{""office"": ""NC Senate District 49"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Davis"", ""party"": ""R""}, {""name"": ""Jessica Johnson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
NC-U-050,NC,upper,50,ocd-division/country:us/state:nc/sldu:50,NC SD-50,R,Jennifer Rodriguez,R,2022,4.0,19.0,Likely R,True,False,safe,50,26,397960.0,358164.0,308956.0,278060.0,358164.0,338266.0,278060.0,262613.0,338266.0,318368.0,262613.0,247165.0,232272.0,"{""office"": ""NC Senate District 50"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-001,ND,upper,1,ocd-division/country:us/state:nd/sldu:1,ND SD-1,R,Michael Martinez,R,2012,14.0,13.6,Likely R,True,False,defend,47,24,276388.0,248749.0,186158.0,167542.0,248749.0,234930.0,167542.0,158234.0,234930.0,221110.0,158234.0,148926.0,187661.0,"{""office"": ""ND Senate District 1"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Martinez"", ""party"": ""R""}, {""name"": ""Elizabeth Hernandez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-002,ND,upper,2,ocd-division/country:us/state:nd/sldu:2,ND SD-2,R,Linda Hernandez,R,2013,13.0,4.9,Lean R,False,False,defend,47,24,906864.0,816177.0,770184.0,693166.0,816177.0,770834.0,693166.0,654657.0,770834.0,725491.0,654657.0,616148.0,888836.0,"{""office"": ""ND Senate District 2"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Hernandez"", ""party"": ""R""}, {""name"": ""Patricia Smith"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-003,ND,upper,3,ocd-division/country:us/state:nd/sldu:3,ND SD-3,R,David Lopez,R,2024,2.0,9.8,Likely R,False,False,defend,47,24,852982.0,767683.0,554010.0,498609.0,767683.0,725034.0,498609.0,470909.0,725034.0,682385.0,470909.0,443208.0,647216.0,"{""office"": ""ND Senate District 3"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Lopez"", ""party"": ""R""}, {""name"": ""William Davis"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-004,ND,upper,4,ocd-division/country:us/state:nd/sldu:4,ND SD-4,R,Elizabeth Wilson,R,2014,12.0,14.6,Likely R,True,False,safe,47,24,501754.0,451579.0,438958.0,395063.0,451579.0,426491.0,395063.0,373115.0,426491.0,401403.0,373115.0,351167.0,368222.0,"{""office"": ""ND Senate District 4"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Wilson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-005,ND,upper,5,ocd-division/country:us/state:nd/sldu:5,ND SD-5,R,William Anderson,R,2020,6.0,12.8,Likely R,True,False,defend,47,24,398909.0,359018.0,393927.0,354534.0,359018.0,339073.0,354534.0,334838.0,339073.0,319127.0,334838.0,315141.0,330726.0,"{""office"": ""ND Senate District 5"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Anderson"", ""party"": ""R""}, {""name"": ""Elizabeth Wilson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-006,ND,upper,6,ocd-division/country:us/state:nd/sldu:6,ND SD-6,R,Barbara Thomas,R,2010,16.0,25.4,Likely R,True,False,safe,47,24,117031.0,105328.0,72676.0,65409.0,105328.0,99476.0,65409.0,61775.0,99476.0,93625.0,61775.0,58141.0,47047.0,"{""office"": ""ND Senate District 6"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Thomas"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-007,ND,upper,7,ocd-division/country:us/state:nd/sldu:7,ND SD-7,R,Richard Smith,R,2011,15.0,10.3,Likely R,True,False,defend,47,24,738335.0,664501.0,730419.0,657377.0,664501.0,627584.0,657377.0,620857.0,627584.0,590668.0,620857.0,584336.0,665136.0,"{""office"": ""ND Senate District 7"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Smith"", ""party"": ""R""}, {""name"": ""Jessica Garcia"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-008,ND,upper,8,ocd-division/country:us/state:nd/sldu:8,ND SD-8,R,Susan Johnson,R,2020,6.0,10.7,Likely R,True,False,defend,47,24,721343.0,649209.0,555259.0,499733.0,649209.0,613142.0,499733.0,471970.0,613142.0,577074.0,471970.0,444208.0,570824.0,"{""office"": ""ND Senate District 8"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Johnson"", ""party"": ""R""}, {""name"": ""William Johnson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-009,ND,upper,9,ocd-division/country:us/state:nd/sldu:9,ND SD-9,R,Joseph Williams,R,2013,13.0,32.2,Likely R,True,False,safe,47,24,184332.0,165898.0,169591.0,152632.0,165898.0,156682.0,152632.0,144153.0,156682.0,147465.0,144153.0,135673.0,87773.0,"{""office"": ""ND Senate District 9"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Williams"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-010,ND,upper,10,ocd-division/country:us/state:nd/sldu:10,ND SD-10,R,Jessica Brown,R,2019,7.0,31.0,Likely R,True,False,safe,47,24,98430.0,88587.0,106709.0,96038.0,88587.0,83665.0,96038.0,90703.0,83665.0,78744.0,90703.0,85367.0,50874.0,"{""office"": ""ND Senate District 10"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Brown"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-011,ND,upper,11,ocd-division/country:us/state:nd/sldu:11,ND SD-11,R,James Jones,R,2022,4.0,34.5,Likely R,True,False,safe,47,24,123751.0,111376.0,103173.0,92856.0,111376.0,105189.0,92856.0,87697.0,105189.0,99001.0,87697.0,82539.0,56277.0,"{""office"": ""ND Senate District 11"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-012,ND,upper,12,ocd-division/country:us/state:nd/sldu:12,ND SD-12,R,Mary Garcia,R,2008,18.0,15.6,Likely R,True,False,safe,47,24,308249.0,277424.0,238231.0,214408.0,277424.0,262012.0,214408.0,202496.0,262012.0,246599.0,202496.0,190585.0,206101.0,"{""office"": ""ND Senate District 12"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Garcia"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-013,ND,upper,13,ocd-division/country:us/state:nd/sldu:13,ND SD-13,R,Robert Miller,R,2020,6.0,18.4,Likely R,True,False,safe,47,24,433304.0,389973.0,369102.0,332192.0,389973.0,368308.0,332192.0,313737.0,368308.0,346643.0,313737.0,295282.0,270525.0,"{""office"": ""ND Senate District 13"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Miller"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-014,ND,upper,14,ocd-division/country:us/state:nd/sldu:14,ND SD-14,R,Patricia Davis,R,2020,6.0,16.5,Likely R,True,False,safe,47,24,321057.0,288951.0,244445.0,220000.0,288951.0,272898.0,220000.0,207778.0,272898.0,256846.0,207778.0,195556.0,206004.0,"{""office"": ""ND Senate District 14"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Davis"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-015,ND,upper,15,ocd-division/country:us/state:nd/sldu:15,ND SD-15,R,John Rodriguez,R,2020,6.0,31.7,Likely R,True,False,safe,47,24,213247.0,191922.0,159042.0,143138.0,191922.0,181260.0,143138.0,135186.0,181260.0,170597.0,135186.0,127234.0,92328.0,"{""office"": ""ND Senate District 15"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-016,ND,upper,16,ocd-division/country:us/state:nd/sldu:16,ND SD-16,R,Jennifer Martinez,R,2011,15.0,25.0,Likely R,True,False,safe,47,24,164956.0,148461.0,109932.0,98939.0,148461.0,140213.0,98939.0,93443.0,140213.0,131965.0,93443.0,87946.0,68172.0,"{""office"": ""ND Senate District 16"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Martinez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-017,ND,upper,17,ocd-division/country:us/state:nd/sldu:17,ND SD-17,R,Michael Hernandez,R,2016,10.0,18.2,Likely R,True,False,safe,47,24,253253.0,227927.0,175424.0,157882.0,227927.0,215265.0,157882.0,149111.0,215265.0,202602.0,149111.0,140339.0,145750.0,"{""office"": ""ND Senate District 17"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Hernandez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-018,ND,upper,18,ocd-division/country:us/state:nd/sldu:18,ND SD-18,R,Linda Lopez,R,2022,4.0,32.4,Likely R,True,False,safe,47,24,141237.0,127114.0,88144.0,79329.0,127114.0,120052.0,79329.0,74922.0,120052.0,112990.0,74922.0,70515.0,56886.0,"{""office"": ""ND Senate District 18"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Lopez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-019,ND,upper,19,ocd-division/country:us/state:nd/sldu:19,ND SD-19,R,David Wilson,R,2015,11.0,16.6,Likely R,False,False,safe,47,24,173963.0,156567.0,127913.0,115121.0,156567.0,147869.0,115121.0,108726.0,147869.0,139170.0,108726.0,102330.0,109538.0,"{""office"": ""ND Senate District 19"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Wilson"", ""party"": ""R""}, {""name"": ""Linda Smith"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-020,ND,upper,20,ocd-division/country:us/state:nd/sldu:20,ND SD-20,R,Elizabeth Anderson,R,2021,5.0,18.2,Likely R,True,False,safe,47,24,558182.0,502364.0,512233.0,461010.0,502364.0,474455.0,461010.0,435398.0,474455.0,446546.0,435398.0,409786.0,363941.0,"{""office"": ""ND Senate District 20"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Anderson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-021,ND,upper,21,ocd-division/country:us/state:nd/sldu:21,ND SD-21,R,William Thomas,R,2022,4.0,18.7,Likely R,True,False,safe,47,24,193587.0,174229.0,157490.0,141741.0,174229.0,164549.0,141741.0,133866.0,164549.0,154870.0,133866.0,125992.0,116858.0,"{""office"": ""ND Senate District 21"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Thomas"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-022,ND,upper,22,ocd-division/country:us/state:nd/sldu:22,ND SD-22,R,Barbara Smith,R,2018,8.0,17.5,Likely R,True,False,safe,47,24,413677.0,372309.0,472070.0,424863.0,372309.0,351625.0,424863.0,401260.0,351625.0,330941.0,401260.0,377656.0,310011.0,"{""office"": ""ND Senate District 22"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Smith"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-023,ND,upper,23,ocd-division/country:us/state:nd/sldu:23,ND SD-23,R,Richard Johnson,R,2020,6.0,13.3,Likely R,True,False,defend,47,24,401339.0,361205.0,435396.0,391857.0,361205.0,341138.0,391857.0,370087.0,341138.0,321071.0,370087.0,348317.0,343061.0,"{""office"": ""ND Senate District 23"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Johnson"", ""party"": ""R""}, {""name"": ""Mary Anderson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-024,ND,upper,24,ocd-division/country:us/state:nd/sldu:24,ND SD-24,R,Susan Williams,R,2023,3.0,25.4,Likely R,True,False,safe,47,24,205734.0,185161.0,130590.0,117531.0,185161.0,174874.0,117531.0,111001.0,174874.0,164587.0,111001.0,104472.0,83408.0,"{""office"": ""ND Senate District 24"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Williams"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-025,ND,upper,25,ocd-division/country:us/state:nd/sldu:25,ND SD-25,R,Joseph Brown,R,2024,2.0,14.3,Likely R,True,False,safe,47,24,461791.0,415612.0,253106.0,227796.0,415612.0,392522.0,227796.0,215140.0,392522.0,369433.0,215140.0,202485.0,282895.0,"{""office"": ""ND Senate District 25"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Brown"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-026,ND,upper,26,ocd-division/country:us/state:nd/sldu:26,ND SD-26,R,Jessica Jones,R,2024,2.0,24.2,Likely R,True,False,safe,47,24,170212.0,153191.0,174943.0,157449.0,153191.0,144680.0,157449.0,148701.0,144680.0,136170.0,148701.0,139954.0,87768.0,"{""office"": ""ND Senate District 26"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-027,ND,upper,27,ocd-division/country:us/state:nd/sldu:27,ND SD-27,R,James Garcia,R,2010,16.0,12.0,Likely R,True,False,defend,47,24,419300.0,377370.0,442925.0,398633.0,377370.0,356405.0,398633.0,376487.0,356405.0,335440.0,376487.0,354340.0,369525.0,"{""office"": ""ND Senate District 27"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Garcia"", ""party"": ""R""}, {""name"": ""Richard Miller"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-028,ND,upper,28,ocd-division/country:us/state:nd/sldu:28,ND SD-28,R,Mary Miller,R,2011,15.0,5.2,Lean R,True,False,defend,47,24,560249.0,504224.0,495998.0,446398.0,504224.0,476212.0,446398.0,421598.0,476212.0,448199.0,421598.0,396798.0,555284.0,"{""office"": ""ND Senate District 28"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Miller"", ""party"": ""R""}, {""name"": ""James Anderson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-029,ND,upper,29,ocd-division/country:us/state:nd/sldu:29,ND SD-29,R,Robert Davis,R,2018,8.0,1.7,Toss-up,True,False,defend,47,24,936764.0,843087.0,780084.0,702076.0,843087.0,796249.0,702076.0,663072.0,796249.0,749411.0,663072.0,624067.0,988414.0,"{""office"": ""ND Senate District 29"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Davis"", ""party"": ""R""}, {""name"": ""Patricia Anderson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-030,ND,upper,30,ocd-division/country:us/state:nd/sldu:30,ND SD-30,R,Patricia Rodriguez,R,2018,8.0,16.5,Likely R,True,False,safe,47,24,361215.0,325093.0,336140.0,302526.0,325093.0,307032.0,302526.0,285719.0,307032.0,288972.0,285719.0,268912.0,254036.0,"{""office"": ""ND Senate District 30"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Rodriguez"", ""party"": ""R""}, {""name"": ""Elizabeth Rodriguez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-031,ND,upper,31,ocd-division/country:us/state:nd/sldu:31,ND SD-31,R,John Martinez,R,2016,10.0,21.0,Likely R,True,False,safe,47,24,411790.0,370611.0,339785.0,305806.0,370611.0,350021.0,305806.0,288817.0,350021.0,329432.0,288817.0,271828.0,225472.0,"{""office"": ""ND Senate District 31"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Martinez"", ""party"": ""R""}, {""name"": ""John Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-032,ND,upper,32,ocd-division/country:us/state:nd/sldu:32,ND SD-32,R,OPEN SEAT,,,0.0,16.7,Likely R,False,True,safe,47,24,162415.0,146174.0,164843.0,148359.0,146174.0,138053.0,148359.0,140117.0,138053.0,129932.0,140117.0,131874.0,118281.0,"{""office"": ""ND Senate District 32"", ""source"": ""mock"", ""candidates"": []}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
ND-U-033,ND,upper,33,ocd-division/country:us/state:nd/sldu:33,ND SD-33,R,Jennifer Hernandez,R,2020,6.0,10.1,Likely R,True,False,defend,47,24,834644.0,751180.0,755512.0,679961.0,751180.0,709447.0,679961.0,642185.0,709447.0,667715.0,642185.0,604410.0,724657.0,"{""office"": ""ND Senate District 33"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Hernandez"", ""party"": ""R""}, {""name"": ""Jennifer Garcia"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
